beta,alpha,tau,seed,rep,community_id,community_size,degree_opinion_corr
2.0,1.0,3.0,16037107817060311075,2,2,290,0.8216851535215981
2.0,1.0,3.0,3470638434223848976,3,1,285,0.8109252176031655
2.0,1.0,3.0,3470638434223848976,3,2,319,0.8162415600798457
2.0,1.0,3.0,9355293147779824436,4,1,289,0.7111038004866943
2.0,1.0,3.0,9355293147779824436,4,2,288,0.8278140070026816
2.0,1.0,3.0,15234953344796687199,5,1,276,0.8022523221922381
2.0,1.0,3.0,15234953344796687199,5,2,327,0.8397057319292092
2.0,1.0,3.0,2673476391145230969,6,1,287,0.8830501132569444
2.0,1.0,3.0,2673476391145230969,6,2,280,0.853048984841222
2.0,1.0,3.0,8552475940587282670,7,1,295,0.7685056159286238
2.0,1.0,3.0,8552475940587282670,7,2,292,0.8722417441102746
2.0,1.0,3.0,14439638030282026742,8,1,316,0.8429445060262292
2.0,1.0,3.0,14439638030282026742,8,2,283,0.8191010204827909
2.0,1.0,3.0,1870995769802415218,9,1,279,0.7967803461781136
2.0,1.0,3.0,1870995769802415218,9,2,301,0.829950285160495
2.0,1.0,3.0,7751887099867896840,10,1,253,0.7328460523294578
2.0,1.0,3.0,7751887099867896840,10,2,297,0.8565986890521176
2.0,1.0,3.0,13640912558977394563,11,1,296,0.8289960811924407
2.0,1.0,3.0,13640912558977394563,11,2,281,0.8647823501267861
2.0,1.0,3.0,1075681962821276359,12,1,281,0.8326980791627441
2.0,1.0,3.0,1075681962821276359,12,2,307,0.853733494754543
2.0,1.0,3.0,6955296122083671860,13,1,286,0.8440591447357163
2.0,1.0,3.0,6955296122083671860,13,2,284,0.8441575085159139
2.0,1.0,3.0,12833681931436257606,14,1,284,0.7061500406041722
2.0,1.0,3.0,12833681931436257606,14,2,302,0.8783856426085133
2.0,1.0,3.0,277578001201952217,15,1,255,0.7817488481755357
2.0,1.0,3.0,277578001201952217,15,2,320,0.7984923982619568
2.0,1.0,3.0,6161264414380593577,16,1,327,0.7796972528214736
2.0,1.0,3.0,6161264414380593577,16,2,233,0.7262888168077823
2.0,1.0,3.0,12043396328570233307,17,1,234,0.7617292611555821
2.0,1.0,3.0,12043396328570233307,17,2,340,0.8466317430536019
2.0,1.0,3.0,17917165838351451885,18,1,290,0.835802990609365
2.0,1.0,3.0,17917165838351451885,18,2,294,0.8418873342894024
2.0,1.0,3.0,5353506497999248458,19,1,296,0.8384656868746906
2.0,1.0,3.0,5353506497999248458,19,2,288,0.7664192656532233
2.0,1.0,3.0,11236519159657852558,20,1,291,0.815572317780396
2.0,1.0,3.0,11236519159657852558,20,2,300,0.8378244900996299
2.0,1.0,3.0,17115194067554233982,21,1,300,0.8640796508259532
2.0,1.0,3.0,17115194067554233982,21,2,273,0.7814117163568624
2.0,1.0,3.0,4564759970894658671,22,1,278,0.8316002569265417
2.0,1.0,3.0,4564759970894658671,22,2,293,0.8432384492504204
2.0,1.0,3.0,10444113152911642149,23,1,332,0.8669485759427091
2.0,1.0,3.0,10444113152911642149,23,2,231,0.7633417225666923
2.0,1.0,3.0,16324668824840334124,24,1,254,0.8729061882900087
2.0,1.0,3.0,16324668824840334124,24,2,305,0.8632906913853889
2.0,1.0,3.0,3757587963214688467,25,1,289,0.8308087684190132
2.0,1.0,3.0,3757587963214688467,25,2,279,0.8517863833019818
2.0,1.0,3.0,9639322294429035986,26,1,283,0.8098720132478235
2.0,1.0,3.0,9639322294429035986,26,2,299,0.8647786847251394
2.0,1.0,3.0,15516204049183535112,27,1,350,0.7647992865690545
2.0,1.0,3.0,15516204049183535112,27,2,264,0.8002925281933602
2.0,1.0,3.0,2949357319110205329,28,1,298,0.848537511875595
2.0,1.0,3.0,2949357319110205329,28,2,295,0.8328560060794202
2.0,1.0,3.0,8852209817697741385,29,1,305,0.8299208413602551
2.0,1.0,3.0,8852209817697741385,29,2,274,0.8069618644463301
2.0,1.0,3.0,14730658885476175724,30,1,284,0.8524345144164281
2.0,1.0,3.0,14730658885476175724,30,2,284,0.8851824396331472
2.0,2.0,0.0,106336360171498494,1,1,457,0.8112426457173053
2.0,2.0,0.0,106336360171498494,1,2,284,0.6322358519168958
2.0,2.0,0.0,5989101206511975292,2,1,454,0.8533732314945525
2.0,2.0,0.0,5989101206511975292,2,2,261,0.6737690506274474
2.0,2.0,0.0,11869375897385064809,3,1,360,0.8250972604918033
2.0,2.0,0.0,11869375897385064809,3,2,359,0.8083512213991664
2.0,2.0,0.0,17754030610941040269,4,1,377,0.8011699498616581
2.0,2.0,0.0,17754030610941040269,4,2,359,0.7703117394741235
2.0,2.0,0.0,5186946734248351416,5,1,442,0.8385827093786044
2.0,2.0,0.0,5186946734248351416,5,2,298,0.7334915840938588
2.0,2.0,0.0,11072213854306446802,6,1,353,0.8350222015248039
2.0,2.0,0.0,11072213854306446802,6,2,408,0.7724366551234452
2.0,2.0,0.0,16951213403748498503,7,1,359,0.8073807352566928
2.0,2.0,0.0,16951213403748498503,7,2,378,0.8168456115673001
2.0,2.0,0.0,4391631419733690959,8,1,319,0.8112640345074682
2.0,2.0,0.0,4391631419733690959,8,2,413,0.8273314794803628
2.0,2.0,0.0,10269733232963631051,9,1,355,0.8315405779341621
2.0,2.0,0.0,10269733232963631051,9,2,368,0.8500850728972844
2.0,2.0,0.0,16150624563029112673,10,1,281,0.7616086085041066
2.0,2.0,0.0,16150624563029112673,10,2,440,0.8574990622720468
2.0,2.0,0.0,3592905948429058780,11,1,375,0.7757198073616293
2.0,2.0,0.0,3592905948429058780,11,2,372,0.8462521108722396
2.0,2.0,0.0,9474419425982492192,12,1,312,0.773437404769653
2.0,2.0,0.0,9474419425982492192,12,2,442,0.8908152019445517
2.0,2.0,0.0,15354033585244887693,13,1,510,0.867988156246546
2.0,2.0,0.0,15354033585244887693,13,2,205,0.4729828774797847
2.0,2.0,0.0,2785675320887921823,14,1,138,-0.43556077859360554
2.0,2.0,0.0,2785675320887921823,14,2,377,0.9231068355304635
2.0,2.0,0.0,2785675320887921823,14,3,239,0.5636109583209852
2.0,2.0,0.0,8676315464363168050,15,1,279,0.7269895861798212
2.0,2.0,0.0,8676315464363168050,15,2,445,0.8571500162497538
2.0,2.0,0.0,14560001877541809410,16,1,350,0.7842052102697229
2.0,2.0,0.0,14560001877541809410,16,2,375,0.7957217571198274
2.0,2.0,0.0,1995389718021897524,17,1,491,0.8733018180055233
2.0,2.0,0.0,1995389718021897524,17,2,255,0.6013386606278602
2.0,2.0,0.0,7869159227803116102,18,1,419,0.7842930223845872
2.0,2.0,0.0,7869159227803116102,18,2,308,0.7774303269579922
2.0,2.0,0.0,13752243961160464291,19,1,503,0.84517709040962
2.0,2.0,0.0,13752243961160464291,19,2,255,0.5846600726841751
2.0,2.0,0.0,1188512549109516775,20,1,350,0.7763595259850212
2.0,2.0,0.0,1188512549109516775,20,2,368,0.8085549607884308
2.0,2.0,0.0,7067187457005898199,21,1,402,0.9130596263315346
2.0,2.0,0.0,7067187457005898199,21,2,189,0.38802350770387944
2.0,2.0,0.0,7067187457005898199,21,3,147,-0.07097200433318805
2.0,2.0,0.0,12963497434055874504,22,1,365,0.7951854526639045
2.0,2.0,0.0,12963497434055874504,22,2,363,0.8013447597490662
2.0,2.0,0.0,396106542363306366,23,1,475,0.8411974230135317
2.0,2.0,0.0,396106542363306366,23,2,247,0.6095242581460113
2.0,2.0,0.0,6276662214291998341,24,1,375,0.8216665278465092
2.0,2.0,0.0,6276662214291998341,24,2,371,0.8034325367947066
2.0,2.0,0.0,12156325426375904300,25,1,389,0.8434040877724673
2.0,2.0,0.0,12156325426375904300,25,2,329,0.7176059974826596
2.0,2.0,0.0,18038059757590251819,26,1,353,0.8628898130503044
2.0,2.0,0.0,18038059757590251819,26,2,377,0.7977184357048205
2.0,2.0,0.0,5468197438635199329,27,1,168,0.15830551005513183
2.0,2.0,0.0,5468197438635199329,27,2,429,0.9253415904238976
2.0,2.0,0.0,5468197438635199329,27,3,138,-0.12960582268920237
2.0,2.0,0.0,11348094782271421162,28,1,408,0.8107946301300202
2.0,2.0,0.0,11348094782271421162,28,2,322,0.8010489574776244
2.0,2.0,0.0,17250947280858957218,29,1,350,0.807930525377194
2.0,2.0,0.0,17250947280858957218,29,2,366,0.8261503525509859
2.0,2.0,0.0,4682652274927839941,30,1,527,0.838756666301314
2.0,2.0,0.0,4682652274927839941,30,2,206,0.49656423866169236
2.0,2.0,1.0,381529075388091436,1,1,309,0.7477773486848753
2.0,2.0,1.0,381529075388091436,1,2,294,0.8120139639199707
2.0,2.0,1.0,6264293921728568234,2,1,311,0.7750616770412004
2.0,2.0,1.0,6264293921728568234,2,2,288,0.7684727447599302
2.0,2.0,1.0,12144568612601657751,3,1,296,0.7544075296473268
2.0,2.0,1.0,12144568612601657751,3,2,320,0.8979352085427929
2.0,2.0,1.0,18029223326157633211,4,1,302,0.8229740365902721
2.0,2.0,1.0,18029223326157633211,4,2,296,0.8286878272025681
2.0,2.0,1.0,5462139449464944358,5,1,321,0.7846865711735147
2.0,2.0,1.0,5462139449464944358,5,2,294,0.8003284880625812
2.0,2.0,1.0,11347406569523039744,6,1,279,0.764682999863508
2.0,2.0,1.0,11347406569523039744,6,2,318,0.73849313109502
2.0,2.0,1.0,17226406118965091445,7,1,323,0.835391034608649
2.0,2.0,1.0,17226406118965091445,7,2,271,0.7847142111257858
2.0,2.0,1.0,4666824134950283901,8,1,313,0.8276335749939211
2.0,2.0,1.0,4666824134950283901,8,2,306,0.7464358269937319
2.0,2.0,1.0,10544925948180223993,9,1,350,0.8003174921295723
2.0,2.0,1.0,10544925948180223993,9,2,256,0.7143793098929945
2.0,2.0,1.0,16425817278245705615,10,1,297,0.7705331347594039
2.0,2.0,1.0,16425817278245705615,10,2,315,0.8167879515911796
2.0,2.0,1.0,3868098663645651722,11,1,293,0.7741358308476038
2.0,2.0,1.0,3868098663645651722,11,2,309,0.8153553298059756
2.0,2.0,1.0,9749612141199085134,12,1,299,0.6682483247736899
2.0,2.0,1.0,9749612141199085134,12,2,324,0.8188291964607542
2.0,2.0,1.0,15629226300461480635,13,1,308,0.8048084549849635
2.0,2.0,1.0,15629226300461480635,13,2,300,0.7750063026584904
2.0,2.0,1.0,3060868036104514765,14,1,283,0.7711215394804071
2.0,2.0,1.0,3060868036104514765,14,2,321,0.7869423018019973
2.0,2.0,1.0,8951508179579760992,15,1,339,0.7045992381038771
2.0,2.0,1.0,8951508179579760992,15,2,273,0.7472804484838165
2.0,2.0,1.0,14835194592758402352,16,1,288,0.7632444254299993
2.0,2.0,1.0,14835194592758402352,16,2,328,0.7770613579515361
2.0,2.0,1.0,2270582433238490466,17,1,302,0.6881393069707372
2.0,2.0,1.0,2270582433238490466,17,2,325,0.7771980744217916
2.0,2.0,1.0,8144351943019709044,18,1,309,0.7877179679795412
2.0,2.0,1.0,8144351943019709044,18,2,283,0.7680371770242681
2.0,2.0,1.0,14027436676377057233,19,1,344,0.7441372429257022
2.0,2.0,1.0,14027436676377057233,19,2,276,0.6243605947543583
2.0,2.0,1.0,1463705264326109717,20,1,271,0.7853453800713289
2.0,2.0,1.0,1463705264326109717,20,2,339,0.7514547256961713
2.0,2.0,1.0,7342380172222491141,21,1,337,0.7656059902690836
2.0,2.0,1.0,7342380172222491141,21,2,273,0.7033042506164056
2.0,2.0,1.0,13238690149272467446,22,1,318,0.819229257595075
2.0,2.0,1.0,13238690149272467446,22,2,282,0.7619307020190945
2.0,2.0,1.0,671299257579899308,23,1,335,0.7812997253210169
2.0,2.0,1.0,671299257579899308,23,2,300,0.8345390341665905
2.0,2.0,1.0,6551854929508591283,24,1,307,0.7728409796788719
2.0,2.0,1.0,6551854929508591283,24,2,280,0.8028559131032157
2.0,2.0,1.0,12431518141592497242,25,1,284,0.7355022031337521
2.0,2.0,1.0,12431518141592497242,25,2,332,0.7927615013567997
2.0,2.0,1.0,18313252472806844761,26,1,280,0.8111390591542896
2.0,2.0,1.0,18313252472806844761,26,2,314,0.7271736006819851
2.0,2.0,1.0,5743390153851792271,27,1,291,0.7687291147528531
2.0,2.0,1.0,5743390153851792271,27,2,328,0.7820263130132385
2.0,2.0,1.0,11623287497488014104,28,1,257,0.739797472693343
2.0,2.0,1.0,11623287497488014104,28,2,373,0.8075855786488658
2.0,2.0,1.0,17526139996075550160,29,1,332,0.7970463115055251
2.0,2.0,1.0,17526139996075550160,29,2,267,0.7502039315374266
2.0,2.0,1.0,4957844990144432883,30,1,291,0.7472523117938997
2.0,2.0,1.0,4957844990144432883,30,2,327,0.7801114566503004
2.0,2.0,3.0,8758345278789937075,1,1,305,0.7363726934506815
2.0,2.0,3.0,8758345278789937075,1,2,243,0.7655290899517418
2.0,2.0,3.0,14641110125130413873,2,1,374,0.7753013715413186
2.0,2.0,3.0,14641110125130413873,2,2,190,0.3077080831225277
2.0,2.0,3.0,2074640742293951774,3,1,291,0.7753328298426057
2.0,2.0,3.0,2074640742293951774,3,2,273,0.7314126908180978
2.0,2.0,3.0,7959295455849927234,4,1,294,0.7134068039373601
2.0,2.0,3.0,7959295455849927234,4,2,290,0.7631850494563759
2.0,2.0,3.0,13838955652866789997,5,1,305,0.7862107849187336
2.0,2.0,3.0,13838955652866789997,5,2,247,0.7041178921334994
2.0,2.0,3.0,1277478699215333767,6,1,262,0.7133001488951315
2.0,2.0,3.0,1277478699215333767,6,2,291,0.7699829667501566
2.0,2.0,3.0,7156478248657385468,7,1,289,0.7329305898422819
2.0,2.0,3.0,7156478248657385468,7,2,254,0.724199443397349
2.0,2.0,3.0,13043640338352129540,8,1,236,0.6656845608641203
2.0,2.0,3.0,13043640338352129540,8,2,303,0.8227335544776391
2.0,2.0,3.0,474998077872518016,9,1,269,0.7879732169679554
2.0,2.0,3.0,474998077872518016,9,2,274,0.7313444968792435
2.0,2.0,3.0,6355889407937999638,10,1,265,0.801116195249709
2.0,2.0,3.0,6355889407937999638,10,2,287,0.663255365834625
2.0,2.0,3.0,12244914867047497361,11,1,295,0.8193565684580651
2.0,2.0,3.0,12244914867047497361,11,2,257,0.7507429321044505
2.0,2.0,3.0,18126428344600930773,12,1,283,0.6905901699704999
2.0,2.0,3.0,18126428344600930773,12,2,259,0.7577108982937628
2.0,2.0,3.0,5559298430153774658,13,1,300,0.779890189703389
2.0,2.0,3.0,5559298430153774658,13,2,262,0.753345934345383
2.0,2.0,3.0,11437684239506360404,14,1,269,0.6713317499308593
2.0,2.0,3.0,11437684239506360404,14,2,274,0.7992634099300165
2.0,2.0,3.0,17328324382981606631,15,1,266,0.7812551685110918
2.0,2.0,3.0,17328324382981606631,15,2,267,0.7093944038639476
2.0,2.0,3.0,4765266722450696375,16,1,272,0.7884139962703948
2.0,2.0,3.0,4765266722450696375,16,2,258,0.754537217255838
2.0,2.0,3.0,10647398636640336105,17,1,275,0.7295983467908941
2.0,2.0,3.0,10647398636640336105,17,2,271,0.735806898716934
2.0,2.0,3.0,16521168146421554683,18,1,262,0.7845141316990499
2.0,2.0,3.0,16521168146421554683,18,2,284,0.7187821569396029
2.0,2.0,3.0,3957508806069351256,19,1,295,0.7079451169757254
2.0,2.0,3.0,3957508806069351256,19,2,275,0.6899123276464553
2.0,2.0,3.0,9840521467727955356,20,1,275,0.7679127480196918
2.0,2.0,3.0,9840521467727955356,20,2,310,0.6300815594876263
2.0,2.0,3.0,15719196375624336780,21,1,273,0.7182309255553988
2.0,2.0,3.0,15719196375624336780,21,2,264,0.7536739656105679
2.0,2.0,3.0,3168762278964761469,22,1,265,0.7058336179352995
2.0,2.0,3.0,3168762278964761469,22,2,289,0.7351794479859093
2.0,2.0,3.0,9048115460981744947,23,1,259,0.7779877147945303
2.0,2.0,3.0,9048115460981744947,23,2,293,0.71993764010843
2.0,2.0,3.0,14928671132910436922,24,1,277,0.7317493773459728
2.0,2.0,3.0,14928671132910436922,24,2,265,0.7956985412868947
2.0,2.0,3.0,2361590271284791265,25,1,257,0.7330773731364234
2.0,2.0,3.0,2361590271284791265,25,2,270,0.7513438538200384
2.0,2.0,3.0,8243324602499138784,26,1,283,0.6749270072906232
2.0,2.0,3.0,8243324602499138784,26,2,275,0.7834508297541517
2.0,2.0,3.0,14120206357253637910,27,1,274,0.7471268198242174
2.0,2.0,3.0,14120206357253637910,27,2,309,0.7601874650338092
2.0,2.0,3.0,1553359627180308127,28,1,255,0.7158030502075792
2.0,2.0,3.0,1553359627180308127,28,2,262,0.6871979270049988
2.0,2.0,3.0,7456212125767844183,29,1,249,0.678227645025469
2.0,2.0,3.0,7456212125767844183,29,2,305,0.7314768097022267
2.0,2.0,3.0,13334661193546278522,30,1,277,0.691675501999728
2.0,2.0,3.0,13334661193546278522,30,2,299,0.7646800680437219
2.0,3.0,0.0,17156806058010332099,1,1,383,0.7483055059471158
2.0,3.0,0.0,17156806058010332099,1,2,345,0.7385632567236
2.0,3.0,0.0,4592826830641257281,2,1,363,0.7196026919052815
2.0,3.0,0.0,4592826830641257281,2,2,359,0.7502321204546422
2.0,3.0,0.0,10473101521514346798,3,1,378,0.761540530892592
2.0,3.0,0.0,10473101521514346798,3,2,357,0.7341385474415485
2.0,3.0,0.0,16357756235070322258,4,1,432,0.773230746478237
2.0,3.0,0.0,16357756235070322258,4,2,298,0.7240794049680359
2.0,3.0,0.0,3790672358377633405,5,1,374,0.8176148480838863
2.0,3.0,0.0,3790672358377633405,5,2,319,0.7207276885931461
2.0,3.0,0.0,9675939478435728791,6,1,328,0.6940991973071668
2.0,3.0,0.0,9675939478435728791,6,2,395,0.7760410777833782
2.0,3.0,0.0,15554939027877780492,7,1,379,0.778733125404258
2.0,3.0,0.0,15554939027877780492,7,2,342,0.7399545298797625
2.0,3.0,0.0,2995357043862972948,8,1,322,0.6382479911087428
2.0,3.0,0.0,2995357043862972948,8,2,395,0.789376243560854
2.0,3.0,0.0,8873458857092913040,9,1,289,0.6861992885682093
2.0,3.0,0.0,8873458857092913040,9,2,435,0.7775007723713373
2.0,3.0,0.0,14754350187158394662,10,1,381,0.6988784658330416
2.0,3.0,0.0,14754350187158394662,10,2,323,0.759983444419922
2.0,3.0,0.0,2196631572558340769,11,1,404,0.76029688345308
2.0,3.0,0.0,2196631572558340769,11,2,319,0.6818352149859289
2.0,3.0,0.0,8078145050111774181,12,1,417,0.8042819262632062
2.0,3.0,0.0,8078145050111774181,12,2,281,0.7120559208788165
2.0,3.0,0.0,13957759209374169682,13,1,364,0.7994913198696434
2.0,3.0,0.0,13957759209374169682,13,2,339,0.7630225242132168
2.0,3.0,0.0,1389400945017203812,14,1,366,0.7642611402534342
2.0,3.0,0.0,1389400945017203812,14,2,332,0.75746587938519
2.0,3.0,0.0,7280041088492450039,15,1,350,0.6829407716855447
2.0,3.0,0.0,7280041088492450039,15,2,365,0.7474456381975119
2.0,3.0,0.0,13163727501671091399,16,1,321,0.7578987818956322
2.0,3.0,0.0,13163727501671091399,16,2,408,0.7654717390286869
2.0,3.0,0.0,599115342151179513,17,1,449,0.8130609268808967
2.0,3.0,0.0,599115342151179513,17,2,262,0.45425568818609574
2.0,3.0,0.0,6472884851932398091,18,1,382,0.7353313458836387
2.0,3.0,0.0,6472884851932398091,18,2,329,0.7620301939682795
2.0,3.0,0.0,12355969585289746280,19,1,358,0.7517989572230389
2.0,3.0,0.0,12355969585289746280,19,2,326,0.7862032441729345
2.0,3.0,0.0,18238982246948350380,20,1,331,0.6001936915735968
2.0,3.0,0.0,18238982246948350380,20,2,414,0.7502403263111989
2.0,3.0,0.0,5670913081135180188,21,1,334,0.7853732392722411
2.0,3.0,0.0,5670913081135180188,21,2,378,0.796937616510244
2.0,3.0,0.0,11567223058185156493,22,1,308,0.7144815223087329
2.0,3.0,0.0,11567223058185156493,22,2,390,0.7123595561322145
2.0,3.0,0.0,17446576240202139971,23,1,416,0.8231232283834566
2.0,3.0,0.0,17446576240202139971,23,2,323,0.7333502442238996
2.0,3.0,0.0,4880387838421280330,24,1,328,0.7484064229473653
2.0,3.0,0.0,4880387838421280330,24,2,389,0.8131599298282337
2.0,3.0,0.0,10760051050505186289,25,1,322,0.7603463615120809
2.0,3.0,0.0,10760051050505186289,25,2,380,0.7369487806653099
2.0,3.0,0.0,16641785381719533808,26,1,346,0.7337750115668122
2.0,3.0,0.0,16641785381719533808,26,2,356,0.7550771450035717
2.0,3.0,0.0,4071923062764481318,27,1,342,0.7016279233842035
2.0,3.0,0.0,4071923062764481318,27,2,362,0.7569921221000595
2.0,3.0,0.0,9951820406400703151,28,1,337,0.7031994004668586
2.0,3.0,0.0,9951820406400703151,28,2,380,0.7559285135229874
2.0,3.0,0.0,15854672904988239207,29,1,294,0.5837273537343474
2.0,3.0,0.0,15854672904988239207,29,2,418,0.7728753992800053
2.0,3.0,0.0,3286377899057121930,30,1,358,0.6931334040385285
2.0,3.0,0.0,3286377899057121930,30,2,376,0.8046458391397957
2.0,3.0,1.0,17431998773226925041,1,1,304,0.615024653092895
2.0,3.0,1.0,17431998773226925041,1,2,307,0.6386882505500414
2.0,3.0,1.0,4868019545857850223,2,1,315,0.6891644773779391
2.0,3.0,1.0,4868019545857850223,2,2,293,0.7025801721382846
2.0,3.0,1.0,10748294236730939740,3,1,315,0.718829068167005
2.0,3.0,1.0,10748294236730939740,3,2,298,0.6360006298850978
2.0,3.0,1.0,16632948950286915200,4,1,281,0.6867316368261245
2.0,3.0,1.0,16632948950286915200,4,2,330,0.7209912195686697
2.0,3.0,1.0,4065865073594226347,5,1,294,0.6658178507224275
2.0,3.0,1.0,4065865073594226347,5,2,307,0.7092196006814013
2.0,3.0,1.0,9951132193652321733,6,1,301,0.7059956904160759
2.0,3.0,1.0,9951132193652321733,6,2,321,0.6377451048859971
2.0,3.0,1.0,15830131743094373434,7,1,278,0.681878820215792
2.0,3.0,1.0,15830131743094373434,7,2,345,0.6862498899745543
2.0,3.0,1.0,3270549759079565890,8,1,290,0.5827416119977318
2.0,3.0,1.0,3270549759079565890,8,2,326,0.7692972203270699
2.0,3.0,1.0,9148651572309505982,9,1,334,0.7000707475593276
2.0,3.0,1.0,9148651572309505982,9,2,270,0.6563196828982631
2.0,3.0,1.0,15029542902374987604,10,1,307,0.6810435069394221
2.0,3.0,1.0,15029542902374987604,10,2,294,0.6596298408546366
2.0,3.0,1.0,2471824287774933711,11,1,276,0.660484400763406
2.0,3.0,1.0,2471824287774933711,11,2,333,0.6968184003872847
2.0,3.0,1.0,8353337765328367123,12,1,331,0.6917628229979232
2.0,3.0,1.0,8353337765328367123,12,2,282,0.6456277229363396
2.0,3.0,1.0,14232951924590762624,13,1,321,0.7211599485519191
2.0,3.0,1.0,14232951924590762624,13,2,291,0.6142260042134906
2.0,3.0,1.0,1664593660233796754,14,1,277,0.6449538823166892
2.0,3.0,1.0,1664593660233796754,14,2,325,0.6479580681865168
2.0,3.0,1.0,7555233803709042981,15,1,310,0.6880611906238755
2.0,3.0,1.0,7555233803709042981,15,2,297,0.67355876155229
2.0,3.0,1.0,13438920216887684341,16,1,281,0.6866849751812286
2.0,3.0,1.0,13438920216887684341,16,2,331,0.7585698646072656
2.0,3.0,1.0,874308057367772455,17,1,299,0.6908566578728805
2.0,3.0,1.0,874308057367772455,17,2,300,0.7152448011101995
2.0,3.0,1.0,6748077567148991033,18,1,279,0.5514185404245033
2.0,3.0,1.0,6748077567148991033,18,2,333,0.7030144807607113
2.0,3.0,1.0,12631162300506339222,19,1,350,0.8067968751082887
2.0,3.0,1.0,12631162300506339222,19,2,252,0.7440091906396604
2.0,3.0,1.0,67430888455391706,20,1,266,0.7425301150549315
2.0,3.0,1.0,67430888455391706,20,2,338,0.717370213588494
2.0,3.0,1.0,5946105796351773130,21,1,291,0.7020018571128092
2.0,3.0,1.0,5946105796351773130,21,2,312,0.7176916544582861
2.0,3.0,1.0,11842415773401749435,22,1,333,0.6970246456905614
2.0,3.0,1.0,11842415773401749435,22,2,277,0.6523544339784161
2.0,3.0,1.0,17721768955418732913,23,1,332,0.7398200192163029
2.0,3.0,1.0,17721768955418732913,23,2,264,0.6730939849749672
2.0,3.0,1.0,5155580553637873272,24,1,314,0.6466095767246695
2.0,3.0,1.0,5155580553637873272,24,2,287,0.6731209828670323
2.0,3.0,1.0,11035243765721779231,25,1,336,0.6334191651125505
2.0,3.0,1.0,11035243765721779231,25,2,290,0.5755796757160386
2.0,3.0,1.0,16916978096936126750,26,1,305,0.7439159145246911
